zip_code,sub_grade,grade,int_rate,term,fico_range_low,fico_range_high,inq_last_6mths,revol_util,addr_state,annual_inc,pub_rec,mths_since_last_record,loan_amnt,dti,emp_length,is_bad
087xx,C5,C,14.26,3,680,684,0,83.8,NJ,45e3,0,0,9000,22.91,1,0
334xx,B3,B,11.83,3,740,744,0,50.8,FL,200004.0,0,0,19000,10.93,1,0
208xx,B4,B,12.18,3,695,699,0,70.7,MD,97e3,0,0,5500,14.75,6,0
080xx,B5,B,12.53,3,700,704,0,66.1,NJ,4e4,0,0,10000,20.46,1,1
306xx,B4,B,12.18,3,715,719,1,80.6,GA,63504.0,0,0,17000,15.8,1,1
483xx,D4,D,15.65,3,715,719,0,99.7,MI,6e4,0,0,8000,16.72,1,0
917xx,C4,C,13.92,3,675,679,3,12.5,CA,72e3,0,0,3200,2.2,1,0
959xx,C5,C,14.26,3,675,679,0,27.9,CA,3e4,0,0,8000,14.16,5,0
223xx,B3,B,11.83,3,740,744,0,50.6,VA,8e4,0,0,20000,9.11,1,0
011xx,E1,E,16.35,3,660,664,0,61.5,MA,7e4,0,0,15000,16.66,6,0
299xx,B2,B,11.48,3,740,744,1,61.7,SC,75e3,0,0,15000,10.1,4,0
930xx,C1,C,12.87,3,680,684,2,33.2,CA,52e3,0,0,6000,6.3,2,0
180xx,B3,B,11.83,3,715,719,0,52.4,PA,45e3,0,0,14550,14.56,1,0
086xx,B1,B,11.14,3,715,719,2,40.9,NJ,27e3,0,0,3000,17.29,1,0
640xx,D1,D,14.61,3,765,769,5,39.1,MO,38652.0,0,0,6000,12.76,1,1
207xx,C5,C,14.26,3,665,669,1,43.2,MD,55640.62,0,0,5000,8.17,9,0
117xx,B2,B,11.48,3,735,739,0,24.6,NY,4e4,0,0,15000,10.32,1,0
773xx,C5,C,14.26,3,685,689,1,80.8,TX,7e4,0,0,20000,13.68,1,0
871xx,B5,B,12.53,3,690,694,0,26.1,NM,39600.0,0,0,5000,2.97,2,0
577xx,C3,C,13.57,3,685,689,1,45.9,SD,55600.0,0,0,11700,22.66,2,0
106xx,A5,A,8.94,3,775,779,1,13.6,NY,13e4,0,0,17500,9.81,1,0
301xx,E3,E,17.04,3,675,679,0,96.0,GA,86e3,0,0,18000,6.81,1,0
791xx,A4,A,8.59,3,740,744,0,25.7,TX,63e3,0,0,4000,16.97,2,0
109xx,C5,C,14.26,3,685,689,3,95.5,NY,66920.16,0,0,5000,12.48,1,0
708xx,B2,B,11.48,3,730,734,0,22.3,LA,22896.0,0,0,5000,8.54,1,0
401xx,A5,A,8.94,3,730,734,1,46.2,KY,5e4,0,0,11000,23.18,2,0
100xx,B2,B,11.48,3,775,779,2,3.3,NY,277104.0,0,0,20000,0.22,1,0
064xx,E5,E,17.74,3,700,704,2,68.1,CT,73400.0,0,0,20000,14.06,2,1
115xx,C3,C,13.57,3,700,704,0,91.2,NY,6e4,0,0,10000,7.3,1,0
330xx,G1,G,19.82,3,665,669,0,0.0,FL,19200.0,1,80,6200,0.0,1,1
750xx,A5,A,8.94,3,750,754,1,30.8,TX,57e3,0,0,12000,18.99,4,0
711xx,A5,A,8.94,3,755,759,0,66.4,LA,55e3,0,0,12500,17.15,1,0
220xx,C4,C,13.92,3,675,679,1,85.4,VA,62e3,0,0,6000,14.05,2,0
062xx,B1,B,11.14,3,770,774,2,40.5,CT,11e4,0,0,20000,21.69,1,0
891xx,B5,B,12.53,3,700,704,0,88.1,NV,69996.0,0,0,2500,10.68,3,0
973xx,A5,A,8.94,3,740,744,1,46.6,OR,52704.0,0,0,11000,8.95,6,0
775xx,C5,C,14.26,3,665,669,0,39.5,TX,80800.0,0,0,3000,14.97,3,0
900xx,B3,B,11.83,3,740,744,1,16.5,CA,55e3,0,0,14900,9.51,4,0
194xx,B4,B,12.18,3,730,734,0,46.2,PA,75e3,0,0,20000,18.45,2,0
191xx,B4,B,12.18,3,720,724,0,58.7,PA,84e3,0,0,15000,24.66,1,0
336xx,B2,B,11.48,3,760,764,2,9.1,FL,61e3,0,0,19200,17.35,5,0
112xx,B4,B,12.18,3,705,709,2,33.3,NY,74e3,0,0,4500,1.49,1,0
486xx,C1,C,12.87,3,710,714,0,52.0,MI,101004.0,0,0,17000,17.22,3,0
207xx,C3,C,13.57,3,700,704,1,56.6,MD,112e3,0,0,13000,15.01,9,0
770xx,D3,D,15.31,3,660,664,1,77.0,TX,44e3,0,0,9000,6.14,8,1
212xx,B2,B,11.48,3,720,724,0,26.4,MD,56004.0,0,0,12800,13.33,4,0
926xx,C4,C,13.92,3,675,679,2,36.4,CA,86004.0,0,0,8000,22.55,6,0
774xx,A3,A,7.74,3,800,804,2,11.6,TX,102996.0,0,0,8000,15.47,9,0
456xx,C5,C,14.26,3,665,669,0,31.6,OH,25e3,0,0,2800,18.29,4,0
641xx,A5,A,8.94,3,800,804,3,3.6,MO,59e3,0,0,11000,16.7,7,0
344xx,G2,G,20.17,3,670,674,1,59.5,FL,5e4,1,78,5000,6.0,4,1
212xx,B3,B,11.83,3,715,719,1,0.0,MD,57996.0,0,0,9000,0.48,4,0
328xx,A1,A,7.05,3,770,774,2,15.0,FL,38e3,0,0,3000,16.8,5,0
933xx,B4,B,12.18,3,695,699,1,84.8,CA,64744.0,0,0,4800,12.07,1,0
982xx,A5,A,8.94,3,760,764,0,50.9,WA,52e3,0,0,14000,10.89,1,0
900xx,C3,C,13.57,3,700,704,0,57.0,CA,46585.0,0,0,10000,21.17,3,0
067xx,B1,B,11.14,3,725,729,1,81.6,CT,178008.0,0,0,7500,11.33,1,0
563xx,A4,A,8.59,3,735,739,0,9.9,MN,32500.0,0,0,3500,7.83,1,0
563xx,A3,A,7.74,3,765,769,0,9.9,MN,31200.0,0,0,3500,5.73,9,0
073xx,B5,B,12.53,3,700,704,1,39.8,NJ,3e4,0,0,8000,9.8,3,0
257xx,B1,B,11.14,3,720,724,3,34.5,WV,46992.0,0,0,11000,10.39,1,0
900xx,B5,B,12.53,3,695,699,2,45.7,CA,89532.0,0,0,6600,20.2,9,0
308xx,B1,B,11.14,3,735,739,1,7.4,GA,36e3,1,91,13000,11.77,1,0
334xx,C1,C,12.87,3,685,689,0,84.8,FL,107e3,0,0,7000,18.09,1,0
920xx,B3,B,11.83,3,715,719,0,73.5,CA,35004.0,0,0,10000,24.13,9,1
331xx,B1,B,11.14,3,735,739,1,23.4,FL,2e4,0,0,4800,3.12,5,0
900xx,B5,B,12.53,3,700,704,0,81.9,CA,41400.0,0,0,9600,16.72,2,0
954xx,A5,A,8.94,3,755,759,1,18.9,CA,6e4,0,0,14000,20.82,6,0
112xx,D4,D,15.65,3,730,734,1,28.3,NY,36e3,0,0,9000,4.43,1,0
301xx,D5,D,16.0,3,660,664,2,80.8,GA,91e3,0,0,13000,23.89,4,0
432xx,B1,B,11.14,3,730,734,0,73.8,OH,70092.0,0,0,13950,10.96,1,0
323xx,A2,A,7.4,3,795,799,0,8.7,FL,28e3,0,0,4000,1.89,1,0
070xx,C4,C,13.92,3,700,704,3,90.2,NJ,225e3,0,0,16800,24.06,8,0
604xx,D3,D,15.31,3,675,679,2,90.9,IL,68500.0,0,0,14300,13.7,4,0
891xx,E3,E,17.04,3,745,749,6,1.3,NV,68e3,0,0,20000,8.4,2,1
721xx,C4,C,13.92,3,685,689,1,59.3,AR,11e4,0,0,16000,15.36,9,0
190xx,D2,D,14.96,3,670,674,0,26.9,PA,42e3,0,0,8000,4.46,2,1
773xx,C3,C,13.57,3,700,704,0,2.0,TX,1e5,0,0,10000,3.35,4,0
770xx,B5,B,12.53,3,690,694,0,64.7,TX,45e3,0,0,3500,23.12,1,0
871xx,C3,C,13.57,3,720,724,2,12.4,NM,42e3,0,0,20000,11.91,1,0
233xx,B5,B,12.53,3,720,724,0,3.9,VA,52e3,0,0,15250,10.96,2,1
024xx,B2,B,11.48,3,810,814,4,8.7,MA,2e5,0,0,20000,4.24,5,0
112xx,C1,C,12.87,3,690,694,1,65.5,NY,25e3,0,0,7000,9.79,1,0
196xx,A5,A,8.94,3,760,764,1,14.1,PA,60500.0,0,0,12000,7.78,1,0
333xx,A4,A,8.59,3,745,749,0,19.3,FL,20004.0,0,0,2000,8.7,2,1
064xx,B1,B,11.14,3,735,739,1,26.4,CT,91e3,0,0,12000,14.36,3,0
852xx,B4,B,12.18,3,715,719,1,87.1,AZ,225e3,0,0,14000,16.65,1,0
959xx,F4,F,19.13,3,675,679,0,99.8,CA,63e3,0,0,20000,8.86,1,0
272xx,C3,C,13.57,3,710,714,1,92.2,SC,47e3,0,0,10000,6.05,9,1
658xx,C3,C,13.57,3,675,679,1,70.5,MO,31200.0,0,0,4200,17.77,3,0
196xx,A5,A,8.94,3,745,749,3,22.0,PA,42e3,0,0,12125,22.11,9,0
334xx,A4,A,8.59,3,770,774,2,28.9,FL,38800.0,0,0,14575,24.71,2,0
433xx,C4,C,13.92,3,680,684,2,39.9,OH,7e4,0,0,15000,22.34,5,0
600xx,E3,E,17.04,3,675,679,2,91.8,IL,162e3,0,0,20000,14.04,5,0
606xx,D2,D,14.96,3,685,689,0,96.8,IL,9e4,0,0,15000,24.99,1,0
882xx,B1,B,11.14,3,720,724,3,48.6,NM,125e3,0,0,8000,13.61,8,0
609xx,A4,A,8.59,3,760,764,2,9.3,IL,23400.0,0,0,8000,17.23,2,0
953xx,B5,B,12.53,3,710,714,0,55.5,CA,37760.0,0,0,12875,24.27,3,1
930xx,A1,A,7.05,3,775,779,0,23.8,CA,45e3,0,0,2000,3.68,1,0
331xx,B4,B,12.18,3,730,734,1,51.4,FL,50866.0,0,0,20000,22.88,6,0
769xx,C3,C,13.57,3,790,794,7,7.1,TX,32e3,0,0,9500,0.56,5,0
112xx,B1,B,11.14,3,765,769,2,19.6,NY,54996.0,0,0,15000,12.18,7,0
070xx,B5,B,12.53,3,725,729,0,54.6,NJ,35364.0,0,0,20000,16.97,1,0
183xx,A5,A,8.94,3,800,804,0,6.7,PA,107900.0,0,0,16500,3.16,1,0
917xx,C2,C,13.22,3,690,694,1,87.1,CA,44160.0,0,0,10000,19.32,7,0
349xx,A4,A,8.59,3,810,814,0,1.1,FL,51852.0,0,0,10000,8.52,1,0
112xx,D4,D,15.65,3,660,664,0,89.5,NY,6e4,0,0,9000,15.42,1,1
335xx,C1,C,12.87,3,725,729,0,93.5,FL,65e3,0,0,16000,11.52,1,0
063xx,C4,C,13.92,3,680,684,3,88.4,CT,33280.0,0,0,11200,18.07,5,1
972xx,A3,A,7.74,3,745,749,1,25.0,OR,39516.0,0,0,5000,5.62,1,0
935xx,C5,C,14.26,3,660,664,2,53.6,CA,4e4,0,0,1400,13.83,9,0
490xx,A4,A,8.59,3,750,754,0,33.7,MI,33e3,0,0,8125,16.36,1,0
334xx,D3,D,15.31,3,670,674,0,71.9,FL,5e4,0,0,12875,24.17,1,1
253xx,A5,A,8.94,3,745,749,1,64.7,WV,29856.0,0,0,10300,19.29,1,1
799xx,D2,D,14.96,3,660,664,0,19.1,TX,4e4,0,0,6000,8.49,1,1
609xx,B2,B,11.48,3,725,729,2,7.2,IL,75e3,0,0,6000,12.66,3,0
326xx,A5,A,8.94,3,790,794,1,0.7,FL,18200.0,0,0,4500,6.29,1,0
400xx,B4,B,12.18,3,730,734,1,76.7,KY,106226.0,0,0,20000,13.84,1,0
337xx,A5,A,8.94,3,740,744,5,32.3,FL,37500.0,0,0,1800,21.54,1,0
622xx,C3,C,13.57,3,705,709,3,55.6,IL,62e3,0,0,5000,17.79,2,0
919xx,C2,C,13.22,3,680,684,0,31.8,CA,3e4,0,0,6000,5.2,1,0
912xx,D4,D,15.65,3,720,724,0,22.6,CA,97200.0,0,0,20000,3.6,8,1
344xx,A4,A,8.59,3,795,799,0,27.3,FL,25e3,0,0,8000,20.3,1,0
331xx,B3,B,11.83,3,700,704,2,39.0,FL,6e4,0,0,6000,15.5,5,0
934xx,C1,C,12.87,3,690,694,0,51.9,CA,3e4,1,106,8000,9.52,5,0
902xx,D3,D,15.31,3,740,744,0,8.1,CA,83200.0,1,87,9000,3.45,1,0
101xx,B5,B,12.53,3,715,719,1,90.1,NY,174e3,0,0,12000,6.33,8,0
021xx,B5,B,12.53,3,700,704,2,16.5,MA,141e3,0,0,12000,5.59,2,0
195xx,B1,B,11.14,3,740,744,1,47.5,PA,76080.0,0,0,12000,15.06,8,0
982xx,C1,C,12.87,3,690,694,0,0.0,WA,17e3,0,0,1450,7.41,1,0
902xx,B5,B,12.53,3,720,724,1,44.9,CA,172800.0,0,0,20000,6.45,9,0
261xx,A2,A,7.4,3,770,774,0,25.3,WV,18e3,0,0,6500,14.13,1,0
201xx,F3,F,18.78,3,670,674,0,93.2,VA,8e4,0,0,18000,15.6,3,0
063xx,A5,A,8.94,3,725,729,3,53.3,CT,54996.0,0,0,5000,20.14,6,0
068xx,B1,B,11.14,3,750,754,0,29.0,CT,24e3,0,0,14075,13.15,1,0
017xx,B5,B,12.53,3,690,694,0,66.6,MA,4e4,0,0,5000,10.56,2,0
191xx,A3,A,7.74,3,750,754,1,9.3,PA,41e3,0,0,5000,17.68,5,0
430xx,A3,A,7.74,3,750,754,0,75.7,OH,30300.0,0,0,5000,12.91,1,0
762xx,E3,E,17.04,3,670,674,1,53.8,TX,117996.0,0,0,18000,17.74,6,0
945xx,D4,D,15.65,3,670,674,0,89.9,CA,55e3,0,0,15850,22.84,5,1
704xx,D3,D,15.31,3,675,679,0,86.3,LA,6e4,0,0,15000,21.36,6,0
527xx,A4,A,8.59,3,790,794,0,5.7,IL,3e4,0,0,11500,1.8,2,0
083xx,A5,A,8.94,3,750,754,0,10.1,NJ,46560.0,0,0,11600,12.35,2,0
100xx,D1,D,14.61,3,685,689,0,66.1,NY,63e3,0,0,20000,14.72,4,0
444xx,B4,B,12.18,3,700,704,0,36.9,OH,29004.0,0,0,8725,20.31,5,0
900xx,C5,C,14.26,3,675,679,3,52.9,CA,13e4,0,0,10000,7.5,1,0
600xx,A5,A,8.94,3,800,804,0,8.8,IL,13e4,0,0,13000,0.05,1,0
333xx,E2,E,16.7,3,675,679,1,49.63,FL,78e3,0,0,20000,24.6,2,1
107xx,C3,C,13.57,3,690,694,3,7.7,NY,75e3,0,0,18000,2.85,1,0
330xx,D4,D,15.65,3,670,674,0,54.3,FL,33e3,0,0,7500,11.93,2,0
196xx,B5,B,12.53,3,685,689,0,23.5,PA,35e3,0,0,6000,23.07,2,0
606xx,C4,C,13.92,3,695,699,0,72.1,IL,225e3,0,0,20000,11.37,4,0
816xx,D4,D,15.65,3,710,714,0,26.6,CO,65e3,0,0,12000,11.94,3,1
440xx,B3,B,11.83,3,695,699,2,22.2,OH,6e4,0,0,2375,16.48,3,0
223xx,D1,D,14.61,3,680,684,1,65.6,VA,51996.0,0,0,20000,14.84,4,0
339xx,E5,E,17.74,3,675,679,0,51.9,FL,82e3,0,0,20000,2.87,1,1
633xx,B2,B,11.48,3,725,729,1,42.3,MO,78e3,0,0,14200,23.17,1,0
195xx,A5,A,8.94,3,725,729,1,3.5,PA,22800.0,0,0,3000,0.79,1,0
773xx,D2,D,14.96,3,760,764,0,0.0,TX,85e3,0,0,6000,11.55,2,0
606xx,A5,A,8.94,3,735,739,0,24.6,IL,44940.0,0,0,9000,16.72,2,0
606xx,B3,B,11.83,3,730,734,3,40.9,IL,7e4,0,0,16100,10.89,1,0
087xx,B2,B,11.48,3,790,794,0,1.9,NJ,85e3,0,0,20000,10.07,4,0
240xx,B3,B,11.83,3,715,719,1,56.5,VA,107004.0,0,0,13000,13.2,3,0
435xx,A3,A,7.74,3,750,754,1,35.4,OH,62e3,0,0,5000,14.4,1,0
958xx,E4,E,17.39,3,695,699,3,35.6,CA,62e3,0,0,20000,13.51,4,1
024xx,B1,B,11.14,3,725,729,0,43.8,MA,93e3,0,0,10000,13.03,1,0
665xx,A3,A,7.74,3,755,759,0,24.5,KS,42162.0,0,0,2400,11.47,1,0
785xx,D1,D,14.61,3,670,674,1,27.1,TX,45600.0,0,0,10000,22.03,5,0
103xx,B5,B,12.53,3,695,699,1,32.4,NY,45e3,0,0,8000,11.57,1,0
161xx,D5,D,16.0,3,700,704,3,63.9,PA,95e3,0,0,12000,11.86,2,1
113xx,B4,B,12.18,3,715,719,2,17.8,NY,9e4,0,0,16000,13.68,7,0
410xx,D2,D,14.96,3,665,669,1,46.7,KY,72e3,0,0,12300,6.43,1,0
175xx,B1,B,11.14,3,730,734,3,64.4,PA,53796.0,0,0,10500,19.63,1,0
333xx,D1,D,14.61,3,750,754,0,17.5,FL,121e3,0,0,18400,13.09,1,0
921xx,A5,A,8.94,3,790,794,1,33.3,CA,62280.0,0,0,15000,7.78,3,0
454xx,D3,D,15.31,3,665,669,1,0.0,OH,33996.0,0,0,6000,7.31,8,0
554xx,B3,B,11.83,3,745,749,4,76.6,MN,116004.0,0,0,18000,8.22,6,0
852xx,B5,B,12.53,3,715,719,2,64.0,AZ,39996.0,0,0,8000,13.62,1,0
134xx,B5,B,12.53,3,690,694,0,67.3,NY,21e3,0,0,5175,22.86,1,1
152xx,C5,C,14.26,3,690,694,0,75.9,PA,158e3,0,0,20000,16.42,1,0
926xx,B1,B,11.14,3,790,794,1,10.5,CA,15e4,0,0,20000,0.82,3,1
432xx,B1,B,11.14,3,750,754,2,25.3,OH,36700.0,0,0,15000,14.19,7,0
201xx,B4,B,12.18,3,700,704,0,76.9,VA,60989.0,0,0,9000,19.77,1,1
941xx,A5,A,8.94,3,755,759,0,0.0,CA,5e4,0,0,10000,7.56,5,0
440xx,A5,A,8.94,3,770,774,1,18.1,OH,65e3,0,0,17000,12.89,1,0
871xx,B2,B,11.48,3,705,709,1,33.2,NM,48500.0,0,0,4200,18.06,1,0
448xx,A5,A,8.94,3,745,749,0,73.9,OH,29766.84,0,0,13900,17.66,1,0
967xx,A3,A,7.74,3,760,764,1,33.5,HI,78e3,0,0,4575,17.94,1,0
430xx,B3,B,11.83,3,765,769,4,12.1,OH,84e3,0,0,20000,15.91,1,0
945xx,E1,E,16.35,3,745,749,1,7.2,CA,5e4,0,0,5000,7.2,5,1
107xx,D4,D,15.65,3,730,734,0,9.2,NY,65e3,0,0,3500,2.51,3,0
024xx,B2,B,11.48,3,755,759,1,28.6,MA,192e3,0,0,20000,6.62,1,1
809xx,C1,C,12.87,3,695,699,2,36.1,CO,125e3,1,106,6400,9.9,6,0
346xx,B3,B,11.83,3,730,734,2,87.8,FL,65004.0,0,0,8000,8.12,1,0
104xx,C4,C,13.92,3,690,694,3,49.4,NY,3e4,0,0,9500,15.92,1,0
017xx,A2,A,7.4,3,770,774,0,23.0,MA,115e3,0,0,6000,6.4,3,0
152xx,B1,B,11.14,3,705,709,1,28.2,PA,98e3,0,0,1000,11.64,3,0
189xx,C3,C,13.57,3,700,704,1,29.7,PA,98e3,0,0,20000,7.8,1,0
618xx,B3,B,11.83,3,720,724,1,34.5,IL,56e3,0,0,13000,11.87,2,0
945xx,B3,B,11.83,3,715,719,3,9.0,CA,115e3,0,0,13000,4.17,3,0
328xx,A5,A,8.94,3,720,724,0,70.3,FL,75e3,0,0,1800,24.21,5,0
018xx,A4,A,8.59,3,735,739,2,70.4,MA,249996.0,0,0,5000,6.29,5,0
296xx,C2,C,13.22,3,690,694,0,17.7,SC,6e4,0,0,10000,9.54,1,0
840xx,D5,D,16.0,3,690,694,0,98.3,UT,46e3,0,0,10000,14.3,1,0
207xx,A3,A,7.74,3,790,794,0,6.4,MD,54e3,0,0,10000,9.11,1,0
439xx,B3,B,11.83,3,745,749,4,40.4,OH,50004.0,0,0,16000,19.03,1,0
077xx,A4,A,8.59,3,740,744,2,18.8,NJ,60140.0,0,0,7000,22.73,2,0
130xx,C3,C,13.57,3,700,704,1,31.1,NY,108e3,0,0,10000,15.74,7,0
902xx,B2,B,11.48,3,705,709,0,63.7,CA,52e3,0,0,3000,21.72,2,0
852xx,A3,A,7.74,3,795,799,0,6.2,AZ,42e3,0,0,9000,2.69,3,0
110xx,B4,B,12.18,3,770,774,2,30.6,NY,95892.0,0,0,15000,8.7,1,0
060xx,B2,B,11.48,3,765,769,0,48.0,CT,62400.0,0,0,20000,18.4,7,0
121xx,B4,B,12.18,3,720,724,1,5.4,NY,7e4,0,0,20000,14.31,4,0
490xx,B4,B,12.18,3,710,714,0,16.6,MI,8e4,1,90,12000,24.88,1,0
752xx,B2,B,11.48,3,715,719,0,72.2,TX,45e3,0,0,9000,18.93,1,0
087xx,B3,B,11.83,3,710,714,3,72.1,NJ,75744.0,0,0,6700,12.74,9,0
066xx,B4,B,12.18,3,710,714,2,36.3,CT,41004.0,0,0,12000,5.24,1,0
875xx,C1,C,12.87,3,705,709,0,46.0,NM,62004.0,0,0,18500,11.84,3,0
847xx,A3,A,7.74,3,750,754,0,57.1,UT,32e3,0,0,6950,22.73,1,0
210xx,A4,A,8.59,3,750,754,1,58.7,MD,42e3,0,0,8450,17.37,1,0
541xx,C5,C,14.26,3,690,694,3,96.5,WI,7e4,0,0,7000,18.82,1,0
427xx,C3,C,13.57,3,680,684,2,89.0,KY,99504.0,0,0,7500,13.28,5,0
335xx,A5,A,8.94,3,740,744,1,37.1,FL,24996.0,0,0,10000,13.68,3,0
327xx,A3,A,7.74,3,760,764,0,21.4,FL,108e3,0,0,7000,12.69,1,0
809xx,A4,A,8.59,3,775,779,0,52.3,CO,63e3,0,0,11600,18.02,5,0
954xx,B2,B,11.48,3,730,734,0,9.8,CA,4e4,0,0,2200,14.55,2,0
164xx,A3,A,7.74,3,735,739,1,10.1,PA,42e3,0,0,2500,6.49,9,0
700xx,A5,A,8.94,3,740,744,2,29.1,LA,62366.4,0,0,10000,14.78,8,0
301xx,C2,C,13.22,3,680,684,0,74.4,GA,36297.0,0,0,7550,13.49,8,1
604xx,C1,C,12.87,3,685,689,3,19.4,IL,58e3,0,0,5200,10.28,6,0
933xx,A3,A,7.74,3,730,734,0,27.9,CA,2e4,0,0,1675,4.68,7,0
080xx,C3,C,13.57,3,710,714,0,27.1,NJ,61572.0,0,0,15000,15.42,1,0
850xx,C2,C,13.22,3,700,704,0,82.3,AZ,13e4,0,0,18000,16.99,7,0
132xx,A5,A,8.94,3,755,759,2,28.4,NY,27e3,0,0,6000,17.73,7,1
327xx,A4,A,8.59,3,765,769,1,2.4,FL,112123.0,0,0,7200,13.89,2,0
349xx,C2,C,13.22,3,685,689,3,82.8,FL,2e4,1,80,5000,10.14,2,0
150xx,B4,B,12.18,3,735,739,0,48.5,PA,3e4,0,0,8000,4.16,4,0
765xx,C2,C,13.22,3,725,729,0,27.2,TX,78e3,0,0,20000,0.65,4,1
070xx,C1,C,12.87,3,700,704,2,54.2,NJ,115e3,1,114,15000,8.35,6,0
080xx,C2,C,13.22,3,690,694,1,87.6,NJ,12e4,0,0,9600,4.91,3,0
335xx,D3,D,15.31,3,700,704,0,95.5,FL,93600.0,0,0,20000,23.79,1,0
970xx,A5,A,8.94,3,725,729,0,10.0,OR,35004.0,0,0,5000,15.02,3,0
931xx,A4,A,8.59,3,740,744,1,22.8,CA,39e3,0,0,2300,0.98,1,0
961xx,C3,C,13.57,3,705,709,1,70.7,CA,56004.0,0,0,20000,20.03,1,0
446xx,A4,A,8.59,3,765,769,2,0.5,OH,52e3,0,0,4800,4.41,1,0
104xx,C2,C,13.22,3,680,684,1,24.0,NY,25e3,0,0,3000,3.5,2,0
303xx,A5,A,8.94,3,755,759,2,34.5,GA,15090.0,0,0,7000,12.17,1,1
337xx,A3,A,7.74,3,735,739,1,39.9,FL,45e3,0,0,3200,17.33,1,0
063xx,A5,A,8.94,3,730,734,0,29.0,CT,6e4,0,0,6000,23.18,6,0
757xx,A2,A,7.4,3,770,774,0,46.5,TX,3e4,0,0,1000,0.0,5,0
446xx,B3,B,11.83,3,705,709,1,14.2,OH,57e3,0,0,3500,24.11,7,0
336xx,A5,A,8.94,3,735,739,0,56.1,FL,82500.0,0,0,11100,21.53,3,0
111xx,A5,A,8.94,3,730,734,2,35.5,NY,7e4,0,0,6000,9.46,1,0
347xx,A4,A,8.59,3,755,759,1,9.8,FL,41e3,0,0,10000,10.92,3,0
973xx,B3,B,11.83,3,740,744,3,15.4,OR,72e3,0,0,20000,2.55,4,0
770xx,E2,E,16.7,3,720,724,2,46.4,TX,96e3,0,0,15000,7.05,2,0
804xx,A1,A,7.05,3,790,794,0,52.0,CO,45e3,0,0,1500,16.24,1,0
945xx,C4,C,13.92,3,690,694,1,65.7,CA,88400.0,0,0,20000,24.94,4,0
452xx,B5,B,12.53,3,705,709,0,51.4,OH,48996.0,0,0,12000,9.92,3,0
551xx,A5,A,8.94,3,755,759,0,36.9,MN,35088.0,0,0,12000,11.01,7,0
185xx,B4,B,12.18,3,725,729,1,66.2,PA,54996.0,0,0,20000,13.79,8,0
321xx,B1,B,11.14,3,740,744,0,29.2,FL,27e3,0,0,12000,17.82,1,1
068xx,E5,E,17.74,3,700,704,0,75.0,CT,12e4,0,0,20000,18.34,1,0
481xx,D1,D,14.61,3,670,674,0,80.7,MI,42e3,0,0,9600,15.09,3,0
134xx,C4,C,13.92,3,680,684,0,91.8,NY,4e4,0,0,7550,22.05,2,0
322xx,C2,C,13.22,3,670,674,3,77.4,FL,55e3,0,0,2000,9.77,1,0
494xx,E5,E,17.74,3,690,694,1,0.0,MI,11e3,0,0,4575,8.84,3,0
064xx,B5,B,12.53,3,695,699,0,32.8,CT,64680.0,0,0,3000,15.9,1,0
980xx,C1,C,12.87,3,710,714,0,38.5,WA,39996.0,0,0,5000,3.0,1,0
778xx,F2,F,18.43,3,665,669,0,99.3,TX,38698.0,1,44,8000,9.86,3,1
321xx,B5,B,12.53,3,690,694,0,42.2,FL,4e4,0,0,9000,14.46,2,0
112xx,A3,A,7.74,3,735,739,1,42.8,NY,29e3,0,0,1000,21.52,2,0
941xx,A2,A,7.4,3,765,769,0,14.8,CA,69e3,0,0,1000,6.65,4,0
190xx,C3,C,13.57,3,680,684,1,26.1,PA,97e3,0,0,10000,16.96,1,0
015xx,D2,D,14.96,3,710,714,0,87.5,MA,89e3,0,0,2800,20.95,1,0
807xx,E1,E,16.35,3,730,734,3,94.4,CO,77e3,0,0,10000,11.52,2,0
292xx,A2,A,7.4,3,775,779,0,4.9,SC,66e3,0,0,2400,5.89,2,0
891xx,C1,C,12.87,3,685,689,0,49.9,NV,8e4,1,104,6000,13.05,7,0
236xx,D2,D,14.96,3,660,664,3,86.6,VA,59e3,0,0,2500,9.66,1,0
331xx,A5,A,8.94,3,715,719,0,67.2,FL,83957.0,0,0,3000,23.05,4,0
100xx,D1,D,14.61,3,765,769,2,0.4,NY,1e5,0,0,12000,5.05,1,0
601xx,A5,A,8.94,3,730,734,0,32.0,IL,4e4,0,0,6000,2.91,4,1
452xx,C5,C,14.26,3,675,679,2,48.8,OH,56e3,0,0,12000,14.55,1,0
902xx,D2,D,14.96,3,660,664,0,67.6,CA,52e3,0,0,6000,15.65,4,0
308xx,C5,C,14.26,3,665,669,0,34.2,GA,61512.0,0,0,4200,12.11,1,1
959xx,B4,B,12.18,3,705,709,2,17.8,CA,67e3,0,0,7500,4.66,7,0
945xx,A5,A,8.94,3,760,764,3,28.8,CA,7e4,0,0,12700,13.63,1,0
208xx,C5,C,14.26,3,665,669,3,75.1,MD,108e3,0,0,3800,13.75,1,0
080xx,B2,B,11.48,3,730,734,3,2.7,NJ,45e3,0,0,9925,12.67,4,0
951xx,A4,A,8.59,3,750,754,0,42.8,CA,2e4,0,0,5000,14.16,2,0
017xx,B5,B,12.53,3,715,719,0,69.4,MA,111262.0,0,0,20000,11.36,2,0
908xx,E1,E,16.35,3,660,664,0,71.6,CA,56e3,0,0,15850,22.84,1,1
770xx,C2,C,13.22,3,700,704,0,16.3,TX,5e4,0,0,4000,1.08,1,0
