"","loan_amnt","term","emp_length","home_ownership","annual_inc","addr_state","dti","delinq_2yrs","inq_last_6mths","open_acc","pub_rec","revol_bal","revol_util","total_acc","pub_rec_bankruptcies","fico","is_bad"
"37294",25000,3,1,"OTHER",1e+05,"DC",5.95,0,2,9,0,31752,53.1,28,0,732,0
"37295",5000,3,1,"RENT",85000,"IL",5.46,0,1,15,0,6528,14.3,32,0,737,0
"37296",5400,3,3,"MORTGAGE",42000,"OH",10.57,0,3,12,0,6770,21.2,29,0,682,0
"37297",6950,3,1,"MORTGAGE",126803,"LA",11.16,1,1,16,0,31081,28.3,47,0,662,0
"37298",15975,3,1,"MORTGAGE",125000,"CT",10.62,0,0,15,0,35114,52.6,53,0,692,0
"37299",18000,3,1,"MORTGAGE",67000,"KS",19.22,0,1,9,1,22897,64.5,25,1,702,1
"37300",5400,3,1,"MORTGAGE",98406,"CO",19.36,0,2,9,0,36976,53.1,26,0,732,0
"37301",7500,3,4,"MORTGAGE",30000,"OR",17.72,1,1,7,0,6349,44.7,23,0,692,0
"37302",25000,3,1,"MORTGAGE",160000,"CA",9.04,2,1,7,0,9925,45.1,24,0,682,1
"37303",6000,3,2,"RENT",31200,"OR",13.73,0,0,8,0,14154,85.8,16,0,692,1
"37304",5000,3,1,"RENT",57996,"CA",10.78,0,3,8,0,4496,9.7,11,0,757,0
"37305",10000,3,4,"RENT",45000,"NY",1.73,0,1,3,0,3153,30.3,6,0,687,0
"37306",11250,3,2,"RENT",45000,"CA",12.96,0,0,8,0,12341,30.8,14,0,757,0
"37307",9000,3,1,"RENT",53000,"CA",4.3,0,1,6,0,9735,72.1,9,0,692,0
"37308",25000,3,1,"RENT",160000,"GA",10.73,0,0,10,0,33256,73.9,15,0,682,0
"37309",12000,3,1,"MORTGAGE",135000,"FL",9.91,0,0,9,0,1579,7.2,31,0,767,0
"37310",9500,3,3,"RENT",55000,"NJ",3.53,0,2,11,0,7171,10.7,22,0,787,1
"37311",6500,3,9,"MORTGAGE",63000,"PA",6.76,1,3,13,0,20227,41,47,0,667,1
"37312",5400,3,4,"MORTGAGE",77000,"NY",22.08,0,1,25,1,9282,15,36,1,707,0
"37313",11500,3,8,"RENT",45760,"KY",15.21,0,0,4,0,10197,75.5,8,0,707,0
"37314",10500,3,1,"RENT",55000,"WA",6.41,0,2,9,0,1932,11.4,14,0,737,1
"37315",7500,3,4,"RENT",62000,"NJ",18.21,0,1,11,0,19099,89.2,44,0,682,0
"37316",7000,3,2,"RENT",56000,"CA",1.18,0,2,3,0,255,15,7,0,672,0
"37317",12500,3,1,"MORTGAGE",82800,"FL",14.16,0,0,10,0,41893,62.5,23,0,707,0
"37318",7200,3,1,"MORTGAGE",57996,"MA",9.35,0,1,10,0,3392,9.2,30,0,742,0
"37319",4775,3,4,"MORTGAGE",51000,"IL",6.4,0,2,11,0,10537,41,23,0,697,0
"37320",7500,3,7,"MORTGAGE",82000,"AZ",11.12,1,0,11,0,12336,46,22,0,677,0
"37321",7000,3,1,"RENT",95000,"MA",24.19,0,0,6,0,590,84.3,15,0,667,0
"37322",1500,3,1,"MORTGAGE",52000,"NY",12.39,0,0,12,0,26571,33.7,39,0,722,0
"37323",7500,3,9,"MORTGAGE",160000,"NJ",9.55,0,0,10,0,39979,49.5,26,0,722,0
"37324",5000,3,7,"RENT",47496,"CA",21.53,0,1,8,0,17194,54.8,18,0,742,1
"37325",3000,3,1,"RENT",55000,"CT",0.33,0,0,3,0,37,0.2,14,0,802,0
"37326",6000,3,6,"MORTGAGE",65000,"OK",5,0,1,9,0,86,0.5,44,0,752,0
"37327",7500,3,8,"RENT",60000,"FL",4.86,0,1,10,0,8575,25,29,0,752,0
"37328",6600,3,1,"OWN",32004,"FL",1.84,0,1,16,0,4889,10.7,21,0,742,1
"37329",5150,3,6,"MORTGAGE",105000,"CA",20.29,0,7,12,0,8855,31.2,51,0,747,0
"37330",7500,3,2,"MORTGAGE",90000,"VA",20.91,0,0,12,0,120338,47.5,31,0,747,0
"37331",7500,3,9,"MORTGAGE",78955,"CA",11.99,0,3,17,0,42703,40.4,35,0,732,1
"37332",7500,3,1,"OWN",42000,"CA",16.23,0,1,9,0,26784,63.6,24,0,727,0
"37333",3000,3,2,"RENT",28880,"CA",0.66,0,0,5,0,843,30.1,6,0,717,0
"37334",4500,3,8,"RENT",38000,"FL",13.54,0,2,11,0,1818,29.8,29,0,712,0
"37335",4700,3,1,"RENT",40000,"CA",21.93,0,0,5,0,3266,49.5,19,0,712,0
"37336",1775,3,1,"RENT",45000,"CA",10.64,3,0,12,0,1030,4.6,15,0,667,0
"37337",3000,3,1,"RENT",24000,"CO",9.3,0,0,5,0,5062,85.8,6,0,662,0
"37338",7500,3,1,"RENT",36684,"HI",7.16,0,3,14,0,27491,56.2,53,0,697,0
"37339",4000,3,5,"MORTGAGE",31000,"WA",10.03,0,0,13,0,6796,32.4,41,0,702,0
"37340",7500,3,1,"MORTGAGE",79000,"VA",15.21,1,0,17,0,2801,6.7,42,0,727,0
"37341",4000,3,1,"RENT",41004,"GA",10.74,0,3,11,0,2775,13.7,18,0,792,0
"37342",2750,3,2,"MORTGAGE",58000,"FL",13.57,0,2,13,0,3109,42.6,19,0,667,0
"37343",1000,3,1,"RENT",35000,"FL",15.69,0,1,5,0,199,2.3,6,0,697,1
"37344",3200,3,1,"MORTGAGE",55800,"GA",3.59,0,1,13,0,14538,32,30,0,757,0
"37345",7500,3,2,"RENT",116600,"NJ",11.89,0,1,19,0,25588,58,33,0,687,0
"37346",6000,3,1,"RENT",33650,"CA",17.31,0,0,9,0,12596,46.3,11,0,672,0
"37347",7000,3,1,"MORTGAGE",34000,"FL",10.06,0,1,9,0,5129,35.4,23,0,692,0
"37348",7500,3,1,"MORTGAGE",145900,"DC",9.58,0,1,13,0,15030,52.2,32,0,662,1
"37349",4800,3,1,"MORTGAGE",85000,"MD",13.19,0,0,21,0,44198,51.9,39,0,682,0
"37350",2400,3,3,"RENT",48000,"SC",1.35,0,0,3,0,3171,77.3,4,0,662,0
"37351",6000,3,6,"RENT",47628,"NJ",5.24,0,0,3,0,13673,58.4,11,0,712,1
"37352",6000,3,1,"MORTGAGE",80004,"GA",1.84,0,1,9,0,2733,15.4,17,0,727,0
"37353",5000,3,1,"RENT",21000,"CA",1.71,0,1,5,0,1087,10.9,6,0,742,0
"37354",7500,3,1,"MORTGAGE",87000,"AZ",1.32,0,1,7,0,10318,30.9,7,0,722,0
"37355",5000,3,8,"MORTGAGE",52000,"FL",19.41,0,0,12,0,2967,5,27,0,782,0
"37356",7500,3,8,"RENT",225000,"NY",7.44,0,2,6,0,15611,21,9,0,742,0
"37357",5600,3,1,"RENT",28000,"TN",24.77,0,0,9,0,86,1.1,20,0,682,0
"37358",2875,3,1,"RENT",36800,"TX",4.83,0,0,6,1,5260,92.3,10,1,687,0
"37359",7500,3,2,"RENT",50000,"TX",9.62,0,2,21,0,11579,37,34,0,717,0
"37360",6000,3,2,"RENT",40000,"RI",5.43,0,1,8,0,12247,66.9,15,0,682,0
"37361",7000,3,1,"MORTGAGE",63000,"TX",6.17,0,1,8,1,17558,62.3,19,1,697,0
"37362",3000,3,3,"RENT",22000,"GA",9,0,1,13,0,8935,27.8,15,0,697,0
"37363",7500,3,5,"MORTGAGE",50000,"FL",20.3,0,1,11,0,9344,79.2,34,0,672,0
"37364",5000,3,1,"RENT",30000,"IL",17.08,0,1,8,0,10655,68.7,20,0,687,0
"37365",7500,3,1,"RENT",230000,"NY",3.92,0,2,6,0,8247,11.1,9,0,782,0
"37366",7500,3,1,"RENT",87360,"VA",20.95,0,0,14,0,31518,93.2,25,0,702,0
"37367",1000,3,1,"OWN",77367,"TX",0.74,0,0,6,0,2440,8.6,27,0,782,0
"37368",5600,3,1,"RENT",56000,"FL",17.04,0,2,9,0,68895,41.9,32,0,752,0
"37369",7500,3,1,"MORTGAGE",50000,"NY",20.45,0,2,9,0,11781,58.9,14,0,707,0
"37370",6000,3,4,"RENT",63500,"CA",14.68,0,2,21,0,17550,38.6,30,0,687,1
"37371",7500,3,1,"MORTGAGE",82000,"VA",4.36,0,3,7,0,26040,49.1,25,0,752,0
"37372",5000,3,2,"MORTGAGE",55000,"GA",4.65,0,0,7,0,2801,63.7,23,0,682,1
"37373",6000,3,8,"RENT",41004,"CA",9.39,0,1,8,0,15715,21.5,17,0,787,0
"37374",6400,3,1,"OWN",40000,"NY",13.02,0,0,6,0,12183,45.1,24,0,752,0
"37375",7500,3,1,"RENT",42000,"TX",0,0,6,6,0,0,0,7,0,772,0
"37376",7500,3,8,"MORTGAGE",55000,"NY",14.84,0,0,7,0,7440,89.6,18,0,677,0
"37377",7500,3,1,"RENT",72000,"CA",16.86,0,1,12,0,21659,49.9,20,0,697,1
"37378",3500,3,9,"RENT",175000,"NY",2.47,0,1,6,0,23806,60.6,7,0,677,0
"37379",7000,3,6,"MORTGAGE",80000,"AZ",9.24,0,2,9,1,33102,99.4,19,0,667,1
"37380",3000,3,5,"RENT",35000,"NY",1.2,0,0,4,0,2400,35.8,5,0,722,0
"37381",7500,3,5,"MORTGAGE",1e+05,"MI",20.29,0,0,13,0,57152,78.7,31,0,707,0
"37382",6000,3,3,"MORTGAGE",53000,"CA",6.23,0,1,10,0,10399,31.3,19,0,752,0
"37383",4700,3,2,"RENT",45000,"FL",13.6,0,3,5,0,23280,92,17,0,722,0
"37384",4250,3,5,"RENT",35000,"SC",29.42,0,2,12,0,536,9.2,15,0,672,0
"37385",7500,3,2,"RENT",50750.54,"CA",20.69,0,0,13,0,16881,50.7,23,0,707,0
"37386",6000,3,2,"OTHER",92000,"MD",5.06,0,0,6,0,5424,98.6,11,0,722,0
"37387",1500,3,4,"RENT",38000,"NJ",2.53,0,1,9,0,3421,22.1,13,0,732,0
"37388",2400,3,1,"RENT",41600,"WV",22.36,0,2,17,0,12785,77.2,29,0,677,0
"37389",7500,3,1,"RENT",44875,"RI",13.64,0,2,11,0,5578,9,27,0,777,0
"37390",5500,3,1,"RENT",28089,"CA",17.63,1,2,7,0,7474,35.8,9,0,677,0
"37391",5000,3,1,"RENT",30000,"CA",5.52,0,1,8,0,598,2.9,10,0,712,0
"37392",7500,3,6,"RENT",44720,"NV",18.52,0,0,8,0,25925,66.1,14,0,712,0
"37393",3200,3,5,"MORTGAGE",39962,"NV",20.84,0,0,9,0,14813,36.8,19,0,757,0
"37394",5000,3,1,"RENT",30000,"MI",0.6,0,3,14,0,767,4.2,17,0,722,0
"37395",3200,3,7,"RENT",33888,"PA",14.77,1,1,6,0,3318,34.9,17,0,672,0
"37396",4900,3,1,"MORTGAGE",75000,"AZ",9.92,0,1,12,0,22796,51.9,21,0,687,1
"37397",1500,3,2,"RENT",35780,"IL",13.45,0,2,9,1,10363,71,13,0,662,0
"37398",7500,3,1,"OWN",65000,"TN",12.04,0,0,9,0,7350,37.3,17,0,697,0
"37399",3000,3,1,"RENT",55000,"CA",26.05,0,2,6,0,19487,89.2,7,0,672,0
"37400",6600,3,1,"RENT",30004,"IL",13.88,0,6,9,0,5063,40.8,22,0,752,0
"37401",3600,3,1,"RENT",30000,"CA",15.04,0,0,22,0,2420,5.8,27,0,747,0
"37402",7500,3,1,"RENT",30000,"GA",20.4,0,2,10,0,1244,44.4,18,0,662,0
"37403",7500,3,1,"RENT",48996,"FL",14.33,1,0,14,0,16979,41,21,0,682,1
"37404",4900,3,3,"RENT",32400,"CA",23.85,0,1,5,1,2379,68,10,0,682,0
"37405",7500,3,1,"MORTGAGE",73426,"IL",18.11,0,0,7,0,22906,75.6,22,0,687,0
"37406",5000,3,2,"RENT",36933,"CA",19.77,0,1,9,1,10679,55.3,20,1,677,0
"37407",4000,3,1,"RENT",62400,"VA",12.96,0,3,28,0,2188,27.7,35,0,692,0
"37408",1800,3,2,"RENT",31000,"PA",8.5,0,0,5,0,4158,19.9,11,0,742,0
"37409",7500,3,1,"RENT",87000,"DC",5.41,0,0,12,0,15132,33.9,41,0,712,0
"37410",5500,3,2,"RENT",50000,"CA",17.9,0,0,7,0,4169,17.6,13,0,757,0
"37411",5000,3,1,"RENT",60000,"FL",14.6,0,1,10,0,7708,48.5,15,0,667,0
"37412",7500,3,1,"MORTGAGE",38000,"VA",8.53,0,3,13,1,6288,22.3,16,0,682,1
"37413",4000,3,3,"RENT",33000,"NJ",8,0,0,6,0,1857,33.8,19,0,687,0
"37414",6500,3,1,"RENT",44724,"DE",17.41,0,3,3,0,886,25.3,5,0,732,0
"37415",3000,3,1,"RENT",24000,"FL",12.45,1,0,3,0,3623,90.6,9,0,717,1
"37416",7500,3,6,"OWN",22000,"TN",20.02,0,1,6,0,2548,28.3,10,0,722,0
"37417",2000,3,2,"MORTGAGE",42000,"SD",13.43,0,0,10,0,6353,45.7,28,0,687,0
"37418",7500,3,1,"RENT",68608,"CA",8.62,0,1,4,0,22595,61.9,7,0,722,0
"37419",3000,3,1,"MORTGAGE",26796,"PA",6.58,2,1,9,0,5134,13.7,15,0,722,0
"37420",5000,3,2,"RENT",42000,"CO",23.63,0,8,19,0,9347,13.5,38,0,742,0
"37421",7500,3,8,"MORTGAGE",80500,"NC",23.03,2,0,16,0,18265,46.8,28,0,702,0
"37422",4000,3,6,"OWN",66480,"LA",0,0,1,10,0,1401,1.9,25,0,767,0
"37423",6000,3,2,"MORTGAGE",175000,"TX",5.19,0,0,14,0,12760,10.9,32,0,782,0
"37424",7500,3,1,"RENT",40000,"FL",5.13,0,3,6,1,4225,28.9,15,1,717,1
"37425",2700,3,1,"RENT",51000,"NY",13.44,0,5,8,0,835,2.4,10,0,752,0
"37426",7200,3,8,"RENT",56052,"NY",19.25,0,1,11,0,3280,29,33,0,707,0
"37427",7500,3,1,"RENT",160000,"NJ",11.19,0,1,16,0,63353,77,36,0,687,0
"37428",5000,3,1,"RENT",27500,"NY",7.9,0,1,7,0,5538,95.5,11,0,662,0
"37429",7500,3,2,"RENT",116700,"NJ",11.75,0,1,18,0,29735,67.3,32,0,677,0
"37430",7500,3,2,"MORTGAGE",71688,"MN",18.95,0,0,12,0,7595,87.3,37,0,677,0
"37431",7500,3,3,"RENT",155000,"NY",11.92,0,2,13,0,64451,91.9,26,0,692,0
"37432",7500,3,5,"MORTGAGE",75000,"MD",19.44,0,2,13,0,27087,97.4,21,0,662,0
"37433",3000,3,1,"RENT",18008,"NY",7.13,0,1,11,0,1905,27.2,17,0,712,0
"37434",5000,3,4,"RENT",27996,"NY",19.33,0,1,7,0,10029,85,9,0,687,0
"37435",7500,3,8,"MORTGAGE",84000,"CA",16.11,0,0,7,0,16225,55.9,13,0,762,0
"37436",7000,3,3,"RENT",79000,"CA",10.92,0,0,15,1,7465,74.6,23,1,672,0
"37437",4000,3,2,"MORTGAGE",40900,"NJ",24.47,1,0,7,0,37864,98.3,17,0,697,0
"37438",3000,3,1,"MORTGAGE",35500,"VA",22.78,0,1,19,0,7438,32.3,36,0,702,0
"37439",6400,3,3,"RENT",28000,"MI",12.47,0,3,4,0,117,5.3,10,0,662,0
"37440",7000,3,2,"MORTGAGE",49000,"CA",16.09,0,0,16,0,24568,74.4,28,0,662,0
"37441",7500,3,1,"MORTGAGE",105000,"AZ",10.71,0,0,9,0,15478,96.2,29,0,682,0
"37442",6000,3,1,"RENT",47000,"CO",1.79,0,2,3,0,3321,51.1,9,0,702,0
"37443",12000,3,1,"RENT",60000,"NJ",18.08,0,1,19,0,26013,37,25,0,692,0
"37444",3000,3,1,"MORTGAGE",31000,"CA",3.02,0,3,8,0,3574,60.6,15,0,667,0
"37445",6500,3,2,"RENT",31000,"PA",4.26,0,0,5,0,5680,27.2,11,0,742,0
"37446",10000,3,2,"MORTGAGE",36933.72,"CA",13.16,0,3,9,1,10832,56.1,20,1,677,0
"37447",5000,3,3,"RENT",82000,"FL",8.34,0,0,3,0,5688,69.3,8,0,737,0
"37448",10000,3,3,"RENT",58000,"CA",15.43,0,2,8,0,7366,42.8,14,0,707,0
"37449",10000,3,3,"MORTGAGE",2e+05,"CA",3.07,2,0,7,0,13793,57.7,17,0,662,0
"37450",9000,3,3,"MORTGAGE",138000,"NM",19,1,1,12,0,27587,74.8,40,0,677,0
"37451",5000,3,1,"RENT",54996,"CA",22.13,0,2,6,0,18392,87.6,7,0,682,0
"37452",3000,3,8,"RENT",58752,"CA",10.8,0,1,7,0,1051,58.4,12,0,702,0
"37453",2000,3,1,"RENT",54000,"CA",11.56,0,1,4,0,8670,96.7,10,0,707,0
"37454",8000,3,1,"RENT",55161.6,"TX",10.81,0,1,6,0,6413,81.2,17,0,667,0
"37455",15000,3,5,"RENT",45000,"NY",1.33,0,2,3,1,1661,15.8,11,1,712,1
"37456",5000,3,1,"RENT",51000,"NY",11.6,0,3,8,0,550,1.6,10,0,762,0
"37457",8500,3,7,"RENT",50000,"MI",24.91,0,3,13,0,8155,78.4,26,0,662,0
"37458",10000,3,5,"OTHER",108000,"CA",9.77,0,1,9,0,14068,52.7,47,0,732,0
"37459",7500,3,4,"MORTGAGE",41000,"MI",12.38,0,3,11,0,21196,46.2,14,0,697,0
"37460",14000,3,1,"OWN",50000,"MD",16.15,0,1,7,0,1417,7.6,11,0,727,1
"37461",15000,3,1,"RENT",75127,"NY",14.62,0,0,8,0,14173,78.7,16,0,722,0
"37462",15000,3,4,"OWN",1e+05,"TX",19.6,0,1,15,0,52132,55.7,37,0,717,1
"37463",2900,3,1,"RENT",50000,"NJ",4.82,0,2,10,0,1312,9,15,0,737,0
"37464",15000,3,5,"MORTGAGE",57000,"GA",22.76,0,0,8,0,8939,74.5,20,0,712,1
"37465",2000,3,8,"MORTGAGE",50004,"MD",16.03,0,3,8,0,874,21.8,9,0,672,0
"37466",15000,3,1,"MORTGAGE",52320,"MI",18.14,2,0,5,0,12836,31.3,16,0,677,0
"37467",6000,3,1,"RENT",48000,"NY",14.77,0,0,9,0,10710,54.6,19,0,677,0
"37468",7500,3,6,"OWN",30000,"TX",1.8,0,0,4,0,2898,42.9,7,0,697,0
"37469",6000,3,1,"RENT",39996,"CA",0.51,1,0,2,0,38,1.3,3,0,717,0
"37470",3000,3,5,"RENT",62000,"LA",3.31,0,1,6,0,8832,76.8,22,0,707,0
"37471",12000,3,1,"RENT",55000,"GA",14.53,0,0,6,0,2569,98.8,19,0,667,1
"37472",7500,3,1,"MORTGAGE",42000,"PA",19.2,0,1,14,0,8671,13.9,44,0,787,1
"37473",1500,3,1,"MORTGAGE",51996,"GA",15.62,0,1,9,0,1645,29.9,32,0,717,0
"37474",7500,3,5,"MORTGAGE",78000,"GA",13.91,0,3,15,0,49150,42,38,0,727,1
"37475",6500,3,1,"RENT",23000,"NJ",9.34,0,0,7,0,4386,14.3,12,0,732,0
"37476",5000,3,1,"RENT",25000,"GA",23.23,0,2,6,0,19096,69.6,14,0,702,0
"37477",8000,3,5,"MORTGAGE",51000,"SC",12.28,1,2,5,0,5329,29.4,6,0,697,0
"37478",7500,3,2,"MORTGAGE",32000,"RI",13.91,0,1,10,0,2131,45.3,20,0,692,0
"37479",6500,3,1,"RENT",26004,"NY",21.97,0,1,3,0,7552,98.1,11,0,707,0
"37480",7500,3,3,"MORTGAGE",68000,"NJ",18.16,0,1,11,0,16860,63.6,21,0,667,0
"37481",6800,3,1,"RENT",41196,"MD",11.91,0,1,14,0,6170,53.7,25,0,682,0
"37482",1000,3,1,"MORTGAGE",55536,"TX",17.96,0,0,8,0,22557,98.1,23,0,677,0
"37483",7500,3,3,"RENT",48500,"PA",20.56,2,2,13,0,20716,82.1,25,0,682,0
"37484",7000,3,1,"RENT",22480,"FL",10.04,0,6,3,0,0,0,3,0,757,1
"37485",5075,3,7,"RENT",20000,"WA",18.72,0,1,3,0,9961,94.9,12,0,677,0
"37486",5000,3,1,"RENT",83004,"IL",13.53,0,3,9,1,16389,57.7,29,1,687,1
"37487",7500,3,9,"RENT",115275,"CA",10.12,0,0,4,0,34842,95.5,9,0,687,0
"37488",3000,3,6,"RENT",60996,"CA",21.35,0,0,16,0,12074,51,28,0,682,0
"37489",7000,3,1,"MORTGAGE",91000,"AZ",6.36,0,0,9,0,21135,19.7,25,0,752,0
"37490",5600,3,8,"MORTGAGE",25500,"PA",2.68,0,2,8,0,4885,35.4,18,0,677,0
"37491",1500,3,1,"RENT",14000,"VA",21.51,0,1,9,0,8172,34,10,0,682,0
"37492",6000,3,1,"RENT",60000,"CA",11.22,0,0,5,1,27591,54.9,11,1,707,0
"37493",7500,3,1,"MORTGAGE",39996,"AL",24.63,0,1,9,0,6083,56.3,24,0,727,0
"37494",4800,3,2,"MORTGAGE",38667,"NC",7.98,0,0,14,0,11689,89.2,25,0,672,0
"37495",7000,3,5,"MORTGAGE",71000,"MN",23.54,3,1,12,0,9371,50.1,44,0,667,0
"37496",7500,3,4,"OWN",35000,"NM",10.66,2,0,4,0,1238,47.7,11,0,682,0
"37497",7000,3,1,"MORTGAGE",45180,"NC",6.61,0,3,10,0,0,0,17,0,752,0
"37498",4950,3,1,"MORTGAGE",35000,"NY",0,1,0,4,0,1238,7.3,13,0,772,0
"37499",7500,3,1,"RENT",50000,"MA",2.42,0,0,3,0,4880,38.1,6,0,762,0
"37500",7500,3,9,"MORTGAGE",70000,"AZ",2.81,0,0,6,0,7905,30.2,14,0,757,0
"37501",7500,3,1,"MORTGAGE",91000,"IL",10.64,1,2,20,0,11336,31.9,59,0,707,0
"37502",3000,3,1,"RENT",93000,"NY",0,0,2,3,0,500,2.4,6,0,737,0
"37503",2000,3,8,"RENT",22004,"NY",8.13,1,2,6,0,1599,9.6,11,0,692,0
"37504",6000,3,6,"MORTGAGE",60996,"IL",12.37,0,2,7,0,6432,99,23,0,712,1
"37505",6500,3,6,"MORTGAGE",105000,"CA",23.99,3,0,12,0,68479,48.9,33,0,687,0
"37506",7500,3,1,"RENT",58000,"CO",21.12,0,0,4,0,36605,91.1,9,0,717,0
"37507",4500,3,4,"RENT",47000,"CA",20.81,0,1,9,0,25469,98.5,20,0,707,0
"37508",7000,3,1,"RENT",112200,"MI",6.75,0,2,10,0,19328,96.2,18,0,677,0
"37509",6000,3,1,"RENT",39996,"PA",3.99,0,0,18,0,7102,18.7,25,0,677,0
"37510",7500,3,1,"RENT",44000,"AR",3.74,0,1,5,0,11585,27.1,8,0,747,0
"37511",5000,3,1,"MORTGAGE",30792,"PA",10.13,0,3,11,0,20337,39.2,23,0,742,0
"37512",7500,3,1,"RENT",23196,"VA",16.76,0,0,6,0,4013,66.9,14,0,667,1
"37513",3000,3,1,"RENT",36000,"CA",6.9,0,0,12,0,8349,43.5,15,0,697,1
"37514",7500,3,1,"RENT",35004,"TN",6,0,2,8,0,5541,26.5,20,0,747,0
"37515",4800,3,2,"RENT",45000,"CA",5.17,0,0,3,0,5275,48,7,0,722,0
"37516",7200,3,1,"RENT",38000,"UT",18.09,0,1,11,0,12391,66.6,16,0,722,0
"37517",5000,3,2,"RENT",50000,"NY",16.56,0,2,2,1,5584,80.9,6,1,687,0
"37518",7500,3,1,"RENT",30000,"PA",13.44,0,1,6,0,9142,81.6,6,0,667,0
"37519",7500,3,4,"RENT",22596,"FL",6.74,0,0,6,0,7313,29.6,8,0,717,1
"37520",1500,3,1,"RENT",35000,"FL",13.17,0,1,4,0,19,0.2,5,0,697,1
"37521",7500,3,1,"RENT",70000,"NH",24.22,1,1,13,0,8547,55.1,30,0,687,0
"37522",7500,3,1,"RENT",45000,"CA",1.57,0,2,8,1,2258,10.7,19,1,722,1
"37523",5500,3,5,"RENT",34000,"CA",20.56,0,1,5,0,4029,24,6,0,687,0
"37524",1600,3,1,"MORTGAGE",60000,"TN",18.4,1,3,12,0,926,4.5,34,0,677,0
"37525",1500,3,4,"RENT",155004,"NJ",7.43,0,2,11,0,8545,30.6,30,0,662,0
"37526",7500,3,1,"OWN",30004,"LA",1.52,0,0,6,0,1304,9.7,8,0,757,0
"37527",4000,3,2,"MORTGAGE",143123,"KS",10.92,1,2,11,0,4736,16.8,36,0,662,0
"37528",7000,3,7,"RENT",35000,"MA",5.69,0,0,4,0,2745,40.4,6,0,682,0
"37529",7000,3,1,"RENT",50000,"GA",4.42,0,0,12,0,1098,7.1,12,0,742,0
"37530",6000,3,5,"RENT",30000,"OH",19.92,0,2,4,0,3211,78.3,10,0,672,1
"37531",3000,3,1,"RENT",42000,"FL",1.71,0,0,4,0,1487,45.1,9,0,672,1
"37532",2000,3,8,"MORTGAGE",48000,"NJ",10.4,0,1,7,0,16746,69.2,16,0,667,0
"37533",7500,3,7,"MORTGAGE",1e+05,"IL",7.87,0,0,12,0,8681,23.2,38,0,757,0
"37534",2000,3,1,"RENT",80004,"NJ",17.01,0,1,18,0,29889,37.4,24,0,712,0
"37535",4000,3,3,"RENT",32004,"UT",15.07,0,0,8,0,1152,16.5,13,0,762,0
"37536",7500,3,9,"RENT",115000,"CA",7.55,0,0,4,0,34753,95.2,11,0,687,0
"37537",5600,3,1,"RENT",26000,"OH",2.31,0,1,6,0,1220,8.4,9,0,747,0
"37538",5000,3,6,"OWN",48000,"OK",3.33,0,0,3,1,899,15,11,0,702,0
"37539",7500,3,1,"MORTGAGE",131000,"CA",3.18,0,0,6,1,56481,61.7,9,1,672,0
"37540",7500,3,2,"MORTGAGE",48000,"UT",4.28,0,0,3,0,52,0.3,10,0,812,0
"37541",7500,3,3,"RENT",61000,"NC",17.59,0,2,9,0,6550,47.8,19,0,687,0
"37542",1000,3,1,"RENT",34000,"CO",0.35,0,1,5,0,102,0.3,16,0,807,0
"37543",7500,3,1,"RENT",42000,"CA",5.71,0,1,7,0,8944,57,9,0,667,0
"37544",5900,3,1,"RENT",36800,"OH",16.24,0,0,7,0,3382,36.1,31,0,697,0
"37545",2100,3,1,"MORTGAGE",57043,"MN",19.92,1,1,16,0,26036,89.5,35,0,667,1
"37546",5750,3,1,"RENT",95800,"VA",14.56,0,1,16,0,30181,35.7,25,0,732,0
"37547",2500,3,1,"RENT",65004,"MA",1.55,0,1,5,0,9743,62.9,15,0,697,0
"37548",7500,3,1,"RENT",68844,"WA",21.63,0,2,18,0,30245,40.8,36,0,692,1
"37549",4550,3,7,"MORTGAGE",53000,"TN",10.82,0,2,6,0,2927,53.2,8,0,687,0
"37550",6300,3,1,"MORTGAGE",44004,"PA",0.95,1,2,10,0,1315,17.1,12,0,667,0
"37551",7500,3,5,"MORTGAGE",90000,"TX",13.57,0,1,16,0,7957,26.4,28,0,702,0
"37552",4800,3,6,"OTHER",35000,"MI",16.77,0,1,7,0,7708,48.2,12,0,717,0
"37553",7500,3,2,"RENT",42000,"TN",3.26,0,1,2,0,3608,65.6,2,0,702,1
"37554",5000,3,1,"MORTGAGE",42000,"TX",21.66,0,1,9,0,489,27.2,16,0,682,1
"37555",6000,3,4,"RENT",33276,"NJ",8.4,0,0,3,0,7305,73,4,0,687,0
"37556",7500,3,3,"MORTGAGE",138000,"KS",9.16,1,2,11,0,5122,18.2,37,0,662,0
"37557",5500,3,1,"RENT",53000,"NJ",3.83,0,0,10,0,3491,23.6,30,0,682,0
"37558",7500,3,1,"MORTGAGE",50000,"OK",6.86,0,1,7,0,12742,61.6,12,0,702,0
"37559",4000,3,2,"RENT",20000,"CA",5.16,0,0,9,0,3621,14.9,13,0,722,0
"37560",7500,3,8,"RENT",57000,"CA",6.06,0,0,11,0,5450,40.7,16,0,677,0
"37561",4500,3,1,"RENT",78996,"MD",7.53,0,2,22,0,20237,32.7,34,0,722,0
"37562",7000,3,1,"OWN",18000,"FL",1.33,0,0,3,0,139,5,3,0,747,0
"37563",5000,3,1,"RENT",60000,"VA",14.34,0,2,9,0,9737,44.7,11,0,707,0
"37564",6000,3,1,"RENT",32000,"MD",4.76,0,0,7,0,4378,71.2,7,0,662,0
